genome start end	
2585427653 2586074234 2586077655
2534682038 2536399788 2536402977
2531839136 2532363954 2532367241
2576861503 2578574525 2578577720
2695420712 2697166210 2697169401
2537562184 2540079314 2540082511
2551306188 2552231207 2552234451
2529292903 2530440089 2530443282
2519899841 2521144161 2521147341
2534681917 2535959818 2535963014
2648501859 2651569387 2651572616
2657245520 2659309919 2659313104
2639762993 2641562696 2641565891
2772190656 2772376640 2772379835
2551306181 2552204677 2552207916
2634166440 2635681528 2635684691
2529293024 2530914431 2530917620
2534681770 2535404142 2535407311
2534681641 2534835585 2534838785
2534681639 2534829169 2534832379
2529293018 2530895295 2530898486
2562617108 2563040297 2563043483
2571042898 2574085151 2574088344
2519103110 2519503128 2519506515
645058867 645367123 645370310
2576861601 2578936380 2578939785
2529292845 2530211648 2530214816
2663763320 2666550215 2666553396
2529292899 2530427315 2530430508
2609460122 2611566973 2611570222
2537562087 2539757012 2539760206
2537561566 2537808615 2537811910
2534682029 2536371073 2536374262
2519103081 2519402604 2519405800
2576861463 2578435272 2578438364
2576861501 2578568143 2578571335
2534682119 2536652351 2536655540
2529292901 2530433718 2530436895
2554235006 2554261417 2554264662
2576861594 2578908152 2578911478
2657245527 2659335685 2659338864
2597490097 2598281776 2598284934
2534681916 2535956627 2535959817
2529292842 2530202068 2530205258
2551306394 2552912388 2552915585
2531839073 2532141439 2532144605
2571042374 2572327167 2572330388
2537561569 2537818530 2537821822
2531839491 2533743650 2533746873
2597490119 2598375137 2598378293
2551306174 2552169620 2552172826
645058783 645306605 645309853
2529293167 2531448174 2531451369
645058868 645364006 645367112
2597490105 2598316266 2598319414
2534681792 2535502849 2535505926
2534681918 2535963015 2535966193
2537562179 2540064464 2540067669
2534682035 2536390219 2536393407
2537561668 2538188900 2538192119
2537561661 2538158026 2538161246
2609460298 2612331971 2612335477
2645727584 2646098623 2646101920
2531839105 2532260851 2532264043
2687453214 2687890648 2687893816
2534681827 2535599839 2535603012
2609460126 2611585887 2611589160
2537562186 2540087803 2540091015
2529292844 2530208453 2530211647
2597490139 2598467356 2598470565
2534681789 2535493429 2535496600
2609460307 2612372107 2612375632
2597490102 2598300754 2598303898
2537561565 2537805314 2537808608
645058859 645357621 645360782
2571042275 2571961137 2571964332
2534681919 2535966194 2535969374
2529293023 2530911240 2530914430
2571042125 2571476355 2571479551
2597490130 2598428558 2598431752
2519103082 2519405813 2519409011
2519103089 2519436447 2519439641
2531839049 2532062586 2532065772
2529293108 2531254059 2531257263
2773857959 2774985413 2774988812
2684623241 2687325195 2687328563
2529293020 2530901681 2530904865
2534681914 2535950246 2535953433
2534681786 2535483924 2535487090
2534681646 2534851536 2534854766
2571042392 2572387102 2572390326
645058864 645376560 645379682
2585428041 2587662347 2587665634
648276626 648400257 648403190
651053010 651133529 651136955
2537561745 2538484888 2538488099
2597490094 2598272828 2598276001
645951812 645984871 645987975
2588253747 2588586361 2588589560
2511231087 2511602552 2511605891
2576861606 2578953236 2578956419
2568526739 2570989695 2570992922
645058841 645290911 645294027
2571042777 2573682342 2573685505
2568526400 2569863815 2569867010
2529293019 2530898487 2530901677
2751185952 2754023907 2754027106
647533119 647999583 648002781
2576861507 2578587301 2578590495
2568526210 2569243373 2569246564
2579778532 2579901252 2579904470
2585427952 2587305621 2587308716
2576861505 2578580908 2578584106
2579778502 2579783991 2579787189
2513237201 2514168761 2514172261
2751185545 2752509077 2752512321
2511231208 2512004403 2512007692
648276624 648394196 648397230
641228480 641326196 641516603
2511231120 2511701804 2511705196
637000041 637812920 637818608
2568526575 2570433184 2570436443
645058845 645303478 645306602
651053011 651097351 651100774
2534681915 2535953436 2535956626
2529293107 2531250839 2531254058
2551306391 2552899521 2552902731
2534682120 2536655541 2536658718
2585427638 2586013429 2586016865
2534682127 2536674779 2536677960
2568526470 2570097677 2570100872
2537562084 2539747394 2539750602
2551306508 2553350215 2553353690
2537562204 2540160765 2540163953
2534681791 2535499684 2535502848
2534682267 2537205097 2537208235
2597490132 2598434951 2598438120
2534682284 2537240777 2537243969
2534681830 2535609368 2535612540
2531839565 2533997383 2534000654
2534682031 2536377455 2536380645
2534682121 2536658725 2536661911
2529293109 2531257270 2531260470
2551306193 2552256380 2552259612
2751185951 2754020620 2754023906
2529293165 2531441785 2531444980
2551306409 2552968212 2552971445
2534682036 2536393408 2536396595
647533116 647813934 647817026
2537562082 2539740950 2539744155
2585427651 2586067366 2586070800
2558309086 2558629838 2558632516
2537561550 2537747521 2537750739
2548876918 2550323838 2550327038
2529292900 2530430509 2530433717
2751185953 2754027107 2754030432
2695420668 2696990534 2696993697
2534681788 2535490258 2535493428
2563367112 2565486486 2565489649
2529293110 2531260477 2531263638
2537561759 2538528325 2538531541
2537561929 2539182115 2539185306
645058844 645313052 645316171
647533118 647817027 647820157
2695420443 2696009186 2696012369
2562617110 2563046676 2563049864
2534681790 2535496602 2535499683
2534681644 2534845143 2534848336
2576861506 2578584107 2578587300
2531839081 2532166704 2532169921
2529293022 2530908067 2530911238
2617271026 2618512857 2618516028
2562617107 2563037154 2563040296
2551306529 2553439333 2553442487
2537561744 2538481652 2538484873
2537561750 2538497462 2538500689
2667527842 2669706564 2669709736
2675903683 2678911445 2678914743
2609460057 2611241287 2611244722
2534682282 2537234393 2537237585
2534681826 2535596654 2535599836
2529293112 2531266837 2531270031
2534681922 2535975739 2535978918
2648501487 2650113883 2650117244
2657245606 2659645433 2659648615
2531839079 2532160116 2532163427
2534681920 2535969375 2535972553
2687453527 2689134754 2689137936
2537562178 2540061264 2540064463
2563367149 2565600165 2565603353
2687453421 2688724371 2688727691
2744054715 2745387731 2745390943
2585427647 2586051935 2586055359
2519899834 2521119705 2521122889
642555110 642658052 642662196
2574180088 2575568814 2575572006
2568526544 2570338951 2570342145
2576861504 2578577721 2578580907
648276625 648397231 648400256
2503508000 2503508000 2503511136
637000042 637328955 640730824
2529292839 2530193117 2530196298
2534681643 2534841994 2534845142
2537561548 2537741127 2537744348
2511231179 2511906658 2511910162
2684622586 2684962376 2684965643
2571042835 2573876327 2573879532
2531839116 2532293789 2532296981
2529292897 2530420943 2530424132
2576861612 2578968178 2578971380
2576861502 2578571336 2578574524
2537562085 2539750603 2539753805
2548877005 2550751377 2550754583
645058839 645297138 645300304
2562617109 2563043485 2563046675
645058840 645300305 645303477
2534681638 2534825941 2534829168
645058847 645316172 645319289
2537562205 2540163960 2540167146
2571042727 2573506209 2573509377
2537562088 2539760209 2539763407
2645727703 2646609482 2646612656
2531839656 2534350396 2534353589
2585427652 2586070801 2586074233
2568526325 2569636057 2569639253
2571042488 2572696433 2572699224
2534682032 2536380646 2536383834
2531839083 2532173109 2532176357
2617271029 2618523411 2618526560
2568526297 2569536526 2569539693
2645727655 2646396759 2646400037
2537562083 2539744161 2539747387
2576861500 2578564948 2578568142
645058842 645294028 645297134
2548876917 2550320653 2550323834
2551306189 2552234458 2552237689
2534682037 2536396596 2536399787
2576861577 2578859647 2578862864
2597490092 2598263843 2598267000
2537561551 2537750745 2537753948
2576861020 2576942798 2576945984
2529293025 2530917622 2530920829
2576861593 2578904940 2578908151
2529292898 2530424133 2530427314
2529292902 2530436898 2530440087
2576861590 2578896166 2578899372
2529292846 2530214817 2530217993
2511231108 2511667337 2511670736
637000039 637644060 640743011
2744054716 2745390945 2745394154
2617271031 2618532165 2618535314
2519899782 2520979387 2520982579
645058866 645370317 645373455
2534682266 2537201868 2537205091
2531839137 2532367248 2532370544
2568526134 2568999793 2569002987
2534682285 2537243970 2537247160
2537562086 2539753808 2539757009
2663763234 2666200102 2666203284
2531839493 2533750096 2533753297
2537562182 2540072915 2540076115
2537561567 2537811911 2537815215
2534682030 2536374265 2536377454
2531839489 2533737276 2533740435
2531839135 2532360650 2532363947
2609460058 2611244725 2611248179
2654587592 2654996527 2654999914
2529293164 2531438590 2531441784
2534682126 2536671595 2536674778
2519103079 2519396201 2519399391
2551306186 2552223732 2552226920
2537561662 2538161251 2538164416
2529292895 2530414560 2530417749
647533120 647820158 647823260
643692012 643744545 643747747
645058848 645319290 645322206
641228481 641353824 641515846
2597490090 2598257502 2598260668
2654587893 2656163055 2656165982
2648501363 2649614860 2649618509
2654587891 2656157185 2656160152
2619618819 2619650452 2619653351
2721755453 2722604952 2722607647
2651870158 2653969265 2653972402
2758568035 2758696104 2758699254
2684622795 2685696700 2685701699
2740892139 2742173217 2742176668
2645727622 2646244078 2646246948
2651870156 2653963451 2653966345
2585427956 2587320418 2587323714
2654587888 2656148363 2656151255
2710723687 2710988934 2710991879
2775506962 2776511711 2776514641
2627853821 2629103069 2629105775
2648501438 2649914515 2649917269
2690315838 2691266176 2691269308
2740892161 2742280065 2742283327
2585427957 2587323716 2587326771
2740892142 2742186125 2742190258
2585427959 2587332895 2587336002
2740892158 2742266413 2742269706
2747842403 2747859835 2747862997
2740892134 2742152816 2742156359
640963034 641117735 641120717
2634166396 2635503888 2635506724
2740892127 2742121119 2742124390
2654587890 2656154150 2656157184
2654587889 2656151259 2656154148
2654587892 2656160153 2656163049
2740892135 2742156360 2742159562
2636415534 2636957322 2636960361
2651870157 2653966347 2653969264
637000103 637855243 637858297
2775507258 2778137436 2778140612
2623621020 2626520841 2626523871
2630968569 2632320905 2632323657
2654587894 2656165983 2656168887
638341081 638913833 638917055
2675903152 2676863735 2676867145
2713897088 2715489148 2715493028
2509276015 2509355669 2509359886
2615840720 2616621673 2616625504
2681812813 2681871374 2681874877
2734481933 2734662808 2734668805
2724678974 2724865973 2724871457
2773857629 2773941915 2773946918
2596583690 2597435648 2597440324
2681813562 2684564526 2684568967
639633048 639767312 639772436
2724679705 2727828317 2727831912
2597490358 2599111886 2599117059
2773857812 2774604878 2774608796
2547132467 2548750806 2548755445
2617270913 2618005075 2618008986
2751185828 2753494909 2753497845
2773857797 2774570604 2774575451
2617270733 2617340715 2617343813
2527291701 2528273657 2528277501
2504756064 2504979848 2504983941
2772190981 2773740692 2773745060
2645727619 2646230924 2646235296
2596583577 2596933780 2596937774
2596583549 2596833321 2596837118
2775506981 2776589486 2776593996
2775506983 2776597930 2776601176
2770939605 2771979475 2771983500
2597490357 2599106716 2599111880
2737471638 2737594368 2737598414
2597490334 2599007065 2599012469
2634166318 2635170582 2635174479
2617270907 2617979155 2617982759
2693429863 2694898846 2694902297
2511231195 2511955266 2511959045
2630968378 2631563404 2631567417
2558309104 2558684016 2558688295
2775506982 2776594005 2776597929
2517287025 2517389156 2517393439
2615840723 2616635874 2616641394
2724679710 2727848575 2727852861
2508501031 2508634907 2508639197
2636415977 2638777434 2638782075
2713897090 2715498480 2715501909
2508501113 2509069157 2509073361
2508501030 2508630231 2508634905
2695420926 2698087026 2698090283
2597490335 2599012470 2599016648
2713897089 2715493030 2715498478
2524614865 2526087000 2526090000
651324082 651450710 651454693
2667527212 2667580896 2667586757
2721755455 2722610613 2722617316
2609460246 2612138237 2612145704
2541046983 2541338940 2541345221
2627854174 2630509734 2630514929
2576861758 2579495909 2579501923
2528311000 2528311000 2528317541
2734482271 2735857387 2735863014
2609460141 2611660331 2611666409
650716032 650857510 651713534
2609460245 2612130709 2612138233
2731957715 2732848096 2732854094
2541046984 2541345226 2541351669
2690315896 2691475971 2691481900
641228489 641295064 641517408
2675903019 2676296086 2676302112
2721755523 2722880817 2722886587
2639763081 2641912336 2641918812
2671180391 2672580727 2672588293
2737471751 2737780964 2737786717
2731639180 2731795783 2731801266
2675903026 2676329032 2676335585
2693429822 2694814100 2694822711
2636415771 2637949290 2637957586
2660237937 2660382455 2660388758
2690315676 2690670479 2690678202
2695421038 2698497924 2698505438
2654587898 2656182138 2656189746
2651870119 2653830841 2653837097
2765236074 2766752322 2766758629
2551306521 2553402412 2553408761
642555113 642615096 642924417
2654588150 2657088762 2657099289
2744054900 2746084608 2746092275
2773857633 2773964225 2773973481
637000053 637945187 639328921
2731958077 2734468835 2734477819
2765236084 2766819039 2766825313
2600255059 2600766810 2600775796
2708743154 2710218222 2710224974
2708743149 2710188305 2710194476
2600255069 2600820017 2600827326
2579778698 2580604309 2580612014
2654588105 2656933972 2656940717
2765236075 2766758631 2766764899
2671180118 2671601385 2671608148
2773858007 2775191551 2775202238
2510917014 2511094428 2511102127
2708743152 2710207136 2710210181
2693429824 2694827493 2694833830
2765236070 2766727583 2766733855
2708743145 2710163342 2710169573
2751185846 2753565278 2753571902
2772190928 2773570780 2773578763
2773858008 2775202242 2775212732
2765236067 2766710428 2766718276
2684623110 2686829837 2686838231
2654588103 2656919193 2656927228
2708742529 2709060589 2709067526
2708743156 2710233928 2710241113
2681812994 2682430774 2682439531
2718217991 2719637241 2719644354
2775506700 2775506700 2775515404
2775507265 2778166179 2778173322
2757320521 2758126615 2758132434
2518645580 2518899990 2518906594
2784132107 2784453841 2784462724
2537561811 2538722939 2538733227
2627854119 2630295244 2630301829
650716014 650720396 650724332
2765236083 2766811549 2766819037
2708743155 2710224976 2710233925
2765236072 2766740012 2766746162
2765236079 2766785894 2766793260
2695420309 2695454432 2695462093
2510917013 2511085463 2511094427
2513237082 1094 2513559423
2765236085 2766825315 2766834198
2582580767 2583268186 2583274097
2600255070 2600827331 2600833188
2508501124 2509119175 2509126296
2579778615 2580257101 2580265155
2738543008 2739218808 2739225387
2510065045 2510246080 2510253302
2773857714 2774276862 2774285522
2775506701 2775515405 2775523590
2513237083 1091 2513567306
2708743147 2710176622 2710184249
2512047030 2512344622 2512353277
2773857752 2774359434 2774367733
2718218501 2721714756 2721721482
2600255063 2600789374 2600797273
2597490151 2598510751 2598519518
2708743151 2710199105 2710207131
2600255067 2600809439 2600815613
2731957835 2733411149 2733421037
2767802448 2770224142 2770233422
2757320513 2758084649 2758091610
2738541306 2738872207 2738878793
2781125613 2781189348 2781198281
2765236071 2766733856 2766740011
2582580766 2583260891 2583268185
2708742541 2709112024 2709117885
2773857657 2774048033 2774057255
2651870170 2653997524 2654005449
2579778781 2580950566 2580960197
2765236076 2766764901 2766772749
2765236073 2766746164 2766752321
2738541296 2738818203 2738824781
2757320428 2757729398 2757736036
2744054901 2746092276 2746099969
2579778690 2580568321 2580576615
2708743144 2710157112 2710163341
2765236081 2766798659 2766806005
2501025504 2501406828 2501414478
2765236078 2766778535 2766785892
2772190756 2772851424 2772859384
2671180117 2671592348 2671601384
2579779093 2582261565 2582268212
2651870102 2653759563 2653764962
2738541298 2738830681 2738837264
2738543002 2739183914 2739190497
2501025502 2501076725 2501086019
2515154189 1095 2516025509
2654588104 2656927233 2656933969
2643221416 2643274612 2643282517
2773858006 2775181184 2775191549
2773857630 2773946919 2773955201
2554235175 2554971718 2554979171
2708743153 2710210182 2710218221
2778260925 2778297679 2778306876
2521172625 2521668994 2521675618
641736151 642420854 642427641
642555112 642591764 642599337
2698536964 2700824503 2700825159
2582581024 2584314644 2584318730
2698536956 2700818445 2700819107
2698536967 2700825523 2700826142
2698536960 2700820892 2700822377
2772190789 2773012167 2773018675
2751185765 2753187616 2753193113
2757320531 2758188623 2758193853
2698536963 2700823799 2700824501
2698537084 2700966494 2700966982
2711768461 2713122715 2713125879
2773857928 2774880034 2774883848
2751185768 2753199959 2753203912
2765235799 2765445963 2765452553
2698537083 2700965850 2700966493
2698536957 2700819109 2700819741
2773857796 2774566550 2774570602
2698536968 2700826143 2700826675
2698536961 2700822379 2700823641
637000235 637909454 639330699
2698537114 2700979534 2700980134
2698537081 2700965108 2700965485
2693429986 2695211123 2695211623
2693430043 2695405903 2695406240
2698537080 2700964486 2700965106
2648501925 2651847718 2651850559
2698537112 2700978651 2700979016
2693430040 2695405486 2695405762
2698537082 2700965491 2700965849
2693429994 2695214885 2695215191
2698537115 2700980135 2700980586
2775506949 2776474122 2776476409
2571042359 2572236353 2572239285
2698537111 2700977986 2700978650
2693429988 2695212200 2695212416
2775506950 2776476410 2776478895
2693429992 2695214602 2695214845
2693429991 2695214016 2695214601
2693429987 2695211624 2695212198
2571042360 2572239287 2572241999
639857004 639879448 639882360
2513237158 2513993415 2513996145
2693429989 2695212417 2695213491
2698537079 2700964073 2700964485
2698537113 2700979017 2700979533
2698537116 2700980588 2700980863
2693429990 2695213492 2695214015
2724679621 2727579683 2727579977
2721756042 2724534310 2724534802
2778261219 2779324967 2779326369
2747842473 2747997382 2747997853
2739367920 2740208752 2740209404
2739367710 2739740523 2739740818
2721755882 2724260766 2724261149
2739367671 2739666752 2739666986
2739367716 2739746473 2739747187
2739367824 2739890378 2739891433
2739367968 2740251749 2740252847
2778261188 2779200162 2779200775
2721756045 2724536307 2724537290
2747842471 2747996485 2747996805
2739367708 2739738526 2739739914
2739367726 2739758555 2739759024
2778261220 2779326370 2779326928
2739367742 2739777198 2739778239
2765236060 2766679127 2766679881
2739367704 2739735683 2739735988
2737471727 2737759687 2737760028
2718218517 2721754164 2721754705
2739367712 2739741668 2739742259
2778261187 2779199590 2779200161
2721756041 2724533823 2724534306
2738541259 2738644967 2738645579
2739367734 2739767139 2739767559
2739367953 2740233734 2740234368
2721755849 2724220183 2724221428
2739367684 2739679623 2739679850
2737471738 2737768892 2737769122
2739367935 2740219426 2740219804
2513020043 2513215313 2513216103
2739367678 2739674018 2739674463
2778261183 2779183331 2779184312
2721755981 2724420569 2724420803
2739367925 2740213624 2740214353
2778261200 2779253056 2779253622
2739367937 2740220593 2740221082
2737471743 2737771066 2737771553
2739367722 2739754440 2739754788
2747842497 2748013568 2748014162
2739367927 2740215048 2740215563
2739367997 2740276538 2740277360
2778261174 2779143102 2779144458
2737471730 2737761166 2737761703
2721756051 2724539808 2724540931
2739367989 2740271013 2740271443
2739367680 2739675381 2739676234
2724679903 2728307706 2728307950
2737471722 2737756763 2737757443
2721755963 2724358198 2724358608
2739367943 2740225213 2740225773
2737471712 2737743769 2737744375
2739367730 2739764943 2739765398
2518645503 2518656454 2518657656
2747842467 2747994921 2747995305
2739367917 2740206754 2740207342
2737471736 2737767800 2737768320
2721755982 2724420804 2724421530
2737471741 2737770023 2737770390
2724679626 2727583446 2727584068
2738541250 2738640822 2738641285
2737471720 2737755566 2737755962
2739367514 2739416766 2739417207
2739367964 2740248025 2740248646
2721755980 2724420113 2724420567
2739367818 2739885543 2739885913
2739367930 2740216371 2740216630
2724679909 2728310261 2728310962
2681812995 2682439532 2682444966
2630968515 2632108962 2632113864
2630968919 2633762818 2633768248
2639762849 2640974554 2640980518
2728369600 2730979301 2730984596
2684623304 2687447695 2687450494
2684623302 2687445482 2687446685
2643221509 2643618282 2643623086
2687453209 2687878285 2687883554
2540341200 2540901582 2540906560
2585427608 2585896679 2585902931
2561511224 2562541315 2562546415
2728368990 2728710907 2728716374
2582581316 2585329324 2585336734
651324008 651410101 651415683
2609460070 2611293086 2611299827
2738541323 2738975309 2738981998
2519899809 2521049239 2521054270
2588253840 2588954957 2588961629
2585427965 2587355798 2587361028
2537562123 2539863170 2539868746
2537561513 2537621666 2537627029
639279302 639295491 639300956
2728368991 2728716376 2728721607
2505119044 2505287546 2505294299
2554235003 2554244133 2554249790
2744054906 2746114596 2746119744
2728369601 2730984598 2730990022
2521172624 2521664464 2521668993
2728369604 2731000880 2731006314
2521172559 2521436564 2521441220
643348505 643641155 643653318
2630968434 2631784056 2631789397
2585427609 2585902933 2585909314
2784132073 2784318022 2784323258
2571042120 2571455768 2571462897
2619619233 2621047128 2621052856
2728369602 2730990023 2730995454
2651869794 2652871608 2652877479
2558860256 2559343124 2559348620
2558860242 2559293327 2559298610
2728369603 2730995455 2731000879
2521172663 2521854742 2521859971
2576861774 2579550356 2579555622
650716007 650738502 650844240
643348504 643641889 643656897
2585428125 2587978365 2587984726
2516143110 2516405226 2516410132
2718217812 2718924322 2718929090
2643221489 2643509317 2643515881
2684623303 2687446690 2687447694
2684623305 2687450495 2687453020
2775506986 2776607347 2776611901
2654588028 2656673938 2656679321
2582581315 2585322318 2585329321
2537561587 2537872724 2537877811
2529292583 2529487027 2529491732
2588253918 2589244016 2589249252
2721755848 2724216175 2724220182
2645727778 2646925298 2646929976
2718217653 2718369763 2718374005
2778261484 2780270928 2780273822
2778261482 2780263223 2780267823
638341139 638882939 638887193
2558309102 2558677316 2558681862
2687453758 2690050222 2690054136
2663762743 2664192359 2664196261
2558860262 2559363691 2559369614
2643221606 2644041143 2644046443
2740892602 2744023446 2744027172
2617270762 2617452021 2617455179
2643221838 2645173349 2645177566
2643221816 2645083993 2645087848
2643221793 2644981482 2644985023
2643221753 2644810934 2644814827
2706795026 2708606027 2708611304
2687453684 2689712374 2689716475
2548876930 2550370629 2550376361
2547132118 2547434004 2547437925
2643221769 2644872400 2644875881
2643221739 2644755450 2644759129
2731957634 2732510932 2732514407
2639763160 2642246423 2642251915
2551306152 2552020503 2552024334
2671180236 2671944302 2671947246
2643221749 2644794891 2644797935
2643221756 2644822397 2644826080
2576861768 2579527017 2579531772
2643221622 2644125143 2644129025
2627854221 2630691216 2630696621
2576861403 2578274014 2578276953
2643221757 2644826087 2644830053
2740891806 2740918036 2740922292
2518645547 2518796897 2518801472
2565957137 2568501888 2568504449
2731957922 2733784121 2733787743
2636415880 2638397792 2638400967
2643221813 2645070715 2645074399
2643221744 2644774388 2644778288
2517093048 2517273812 2517277513
2651870108 2653784150 2653787952
2684623299 2687436718 2687438240
2643221917 2645518785 2645522202
2554235291 2555508585 2555514225
2516653084 2517071172 2517074941
2757320387 2757552261 2757556626
2690315607 2690340121 2690344019
2684623004 2686392383 2686396691
2643221747 2644787779 2644791443
2718218194 2720469423 2720473416
2643221764 2644853945 2644857601
2758568039 2758710146 2758714425
2643221766 2644860790 2644864418
2561511202 2562474390 2562478807
2576861281 2577864141 2577868201
2619619079 2620603270 2620606436
2547132141 2547543197 2547547220
2740891856 2741167196 2741171256
2643221794 2644985026 2644989354
2718218511 2721746044 2721749590
2636415901 2638481942 2638485903
2654587634 2655152840 2655156724
2684623251 2687341327 2687344606
2627854107 2630256853 2630261723
2643221786 2644947869 2644951830
2643221605 2644036521 2644041141
2599185359 2600224492 2600228958
2643221751 2644802922 2644806899
2706794917 2708465571 2708469919
2630968314 2631297199 2631300946
2684623298 2687435029 2687436717
2630968440 2631808278 2631813380
2731957633 2732507073 2732510927
2757320393 2757572851 2757577015
2740891853 2741155738 2741159538
2516493027 2516617215 2516620861
2643221824 2645118904 2645122390
2599185354 2600200254 2600204342
2643221833 2645153062 2645156754
2731957690 2732732650 2732736831
2643221760 2644838244 2644842099
2643221758 2644830054 2644833732
2684622612 2685068483 2685071941
2681812977 2682347405 2682352256
2758568521 2760299347 2760303157
2731957918 2733769416 2733772752
2718218268 2720767207 2720771313
651324099 651581477 651585541
2740891849 2741135332 2741139723
2517287015 2517343557 2517347512
2773857791 2774542895 2774546884
2517093015 2517155575 2517159494
2731957701 2732780194 2732784475
2731957920 2733776381 2733780328
2568526741 2570994834 2570998901
2643221825 2645122391 2645125744
2524614649 2525267657 2525270297
2548876809 2549933918 2549938585
2718218440 2721483952 2721488694
2643221762 2644846226 2644849889
2687453367 2688490446 2688493992
2731957919 2733772755 2733776378
2609460034 2611149426 2611153226
2547132101 2547361974 2547365926
2751185898 2753767925 2753772004
2654588200 2657214579 2657218322
2519899732 2520795003 2520801337
2600255072 2600836503 2600840541
2690315632 2690456677 2690461304
2775507033 2776836136 2776840793
2619619096 2620671187 2620674926
2731957698 2732767102 2732771593
2643221779 2644918513 2644922359
2523231013 2523269462 2523272401
2643221742 2644766357 2644769898
2740892600 2744016316 2744019977
2657245271 2658534889 2658538096
2724679046 2725220505 2725224341
2643221541 2643726774 2643731998
2765235883 2765729257 2765733048
2643221532 2643687574 2643692005
2565956511 2565995719 2565999742
2740892601 2744019983 2744023440
2731957921 2733780333 2733784120
2740891891 2741278911 2741282965
2731957700 2732775788 2732780193
2643221761 2644842100 2644846224
2609460041 2611171331 2611175686
640427144 640579045 640726266
2643221767 2644864421 2644868128
2693429585 2693783089 2693786977
2643221782 2644930661 2644934163
2775507250 2778103533 2778109888
2630968820 2633373798 2633377870
2643221755 2644818810 2644822396
2645727960 2647719875 2647725063
2731957699 2732771594 2732775787
2547132142 2547547225 2547551727
2643221765 2644857603 2644860785
2654588199 2657210686 2657214576
2548876811 2549941708 2549946082
2574179733 2574305949 2574312272
2627853856 2629246526 2629251293
2740891824 2741009067 2741013165
2684623252 2687344608 2687347250
2630968366 2631517112 2631520872
2740891838 2741073918 2741077960
2630968318 2631312003 2631318858
2643221763 2644849890 2644853936
2518645546 2518793023 2518796894
2596583701 2597477287 2597481531
2708742536 2709094838 2709097645
2643221671 2644390868 2644396070
2582581305 2585259679 2585264396
2643221777 2644910553 2644914362
2784746737 2785224390 2785228065
638341199 639158345 639162322
2600255292 2601666666 2601672286
2623620545 2624854050 2624860421
2516653037 2516848892 2516853436
2784132081 2784352186 2784357576
2731957621 2732448296 2732453415
2582581301 2585238661 2585244436
2775507264 2778160884 2778166175
2623620549 2624876757 2624882543
2724679786 2728066001 2728071606
2775506965 2776522275 2776527861
2739367699 2739724131 2739729725
2623620544 2624848369 2624854047
2757320360 2757435872 2757441324
2690315873 2691385120 2691392057
2623620546 2624860427 2624866046
2523231079 2523497229 2523503326
2585427668 2586124779 2586130350
2728369375 2730199400 2730205034
2738541335 2739040405 2739045899
2747843224 2751143845 2751149714
2623620586 2625049738 2625055671
2690315660 2690606591 2690612349
2600255393 2602022446 2602028075
2623620542 2624836018 2624842508
2690315604 2690327215 2690332748
2747843223 2751138285 2751143844
2623620550 2624882546 2624888028
2602042072 2603723802 2603729417
2576861772 2579539586 2579545107
2609459643 2609592293 2609597886
2648501817 2651381343 2651386838
2775507243 2778077961 2778082242
2708742400 2708827993 2708833914
2623620541 2624830058 2624836016
2623620548 2624870887 2624876754
2516493029 2516622716 2516628249
640753030 640815416 640819165
2651869791 2652862166 2652867343
2623620543 2624842511 2624848366
2602041519 2602077809 2602079930
2636416147 2639526711 2639528689
2636416150 2639532647 2639534756
2602041514 2602069805 2602071766
2602041500 2602041500 2602043507
2600255251 2601515541 2601517501
2602041516 2602073720 2602075756
2602041745 2602760519 2602762614
2600255252 2601517502 2601519445
2602041512 2602065755 2602067773
2600255247 2601499119 2601501089
2602041507 2602055547 2602057566
2602041503 2602047636 2602049586
2600255248 2601501090 2601503128
2602041520 2602079931 2602081871
2602041510 2602061689 2602063716
2636416153 2639538744 2639541119
2602041515 2602071767 2602073719
2602041914 2603117430 2603119455
2574180453 2576858426 2576860630
643886193 644409470 644412684
651324044 651603364 651605519
2617271245 2619242750 2619245011
2636416148 2639528690 2639530699
2671180948 2674865169 2674867453
2602041511 2602063717 2602065754
2602041501 2602043508 2602045537
2548877028 2550847035 2550849121
2602041504 2602049587 2602051617
649989956 650369263 650371836
2713896933 2714923245 2714925495
2636415520 2636906342 2636908322
2602041502 2602045538 2602047635
2617271197 2619058828 2619060853
2636416149 2639530700 2639532646
2636416152 2639536695 2639538743
2602041508 2602057567 2602059658
2636416151 2639534757 2639536694
2602041912 2603113504 2603115433
2602041518 2602075769 2602077808
2602041505 2602051618 2602053623
2600255246 2601497149 2601499118
2602041513 2602067774 2602069804
2600255253 2601519446 2601521410
2531839141 2532380559 2532382738
2602041521 2602081872 2602083887
2602041506 2602053624 2602055546
2602041913 2603115434 2603117429
2648501168 2648796365 2648801580
2681812959 2682277943 2682283613
2541047028 2541493077 2541499339
2740892367 2743185600 2743192603
2615840602 2616208137 2616213536
2562617127 2563137537 2563142420
2513237340 2514546023 2514553622
2554235043 2554441313 2554448819
2765236082 2766806006 2766811546
2551306132 2551913320 2551922906
2728369403 2730317821 2730325866
2758568845 2761180444 2761186228
2765236077 2766772751 2766778534
2627854124 2630318315 2630325812
2721755486 2722718335 2722725616
2671180232 2671929759 2671935343
2551306360 2552774536 2552779915
2721755587 2723149017 2723156658
2654587508 2654616163 2654622770
2513237163 2514025024 2514032508
